Date,Total_Cumulative_Cases,New_Cases,PCR,Recovered,Deaths,Daily_Positive__age,Country,RDT,Local_Transmissions,Imported_Cases,Cum_Deaths,Cum_Recovery,CFR_,ObjectId,GlobalID,CreationDate,Creator,EditDate,Editor,active_cases,hospitalized_case,condition_mild_to_moderate,condition_severe,condition_ICU,key_notes,asymptomatic,total_vaccinated
2020/05/07 02:00:00,"34","0","0","4","0",0,Zimbabwe,0,0,"0","4","9",0,"1516",c2f6b101-4a84-4bde-8e32-1873464a9abc,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"21","0","0","0","0",,"0","0"
2020/07/19 02:00:00,"1611","133","802","30","0",16.58354115,Zimbabwe,0,0,"0","25","472",0,"1517",4043f065-b856-4f35-acd5-189b2a5e9a1d,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1114","0","0","0","0",,"0","0"
2020/07/22 02:00:00,"2034","214","1076","22","0",19.88847584,Zimbabwe,0,0,"0","26","510",0,"1518",8045edcd-8d1f-409a-9fe6-19584def5966,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1498","0","0","0","0",,"0","0"
2021/01/16 23:33:00,"26881","772","3570","458","17",21.62464986,Zimbabwe,0,772,"0","683","15872",0,"1519",5f3828fd-5aa3-42c0-9681-1aad29e29e5a,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"10326","0","0","0","0",,"0","0"
2020/11/23 10:32:00,"9308","88","555","23","5",15.85585586,Zimbabwe,0,88,"0","273","8288",0,"1520",5b0e496b-9e3f-4711-b05f-1c2c7c58d090,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"747","0","0","0","0",,"0","0"
2020/03/25 02:00:00,"3","0","0","0","0",0,Zimbabwe,0,0,"0","1","0",0,"1521",521b9bd3-659f-4397-a69c-1c8bc8940195,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"2","0","0","0","0",,"0","0"
2020/03/29 02:00:00,"7","0","0","0","0",0,Zimbabwe,0,0,"0","1","0",0,"1522",df0e3787-8531-49f9-a87a-1c9bb3d46cee,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"6","0","0","0","0",,"0","0"
2020/09/14 02:00:00,"7531","5","349","12","0",1.432664756,Zimbabwe,0,5,"0","224","5690",0,"1523",d0d80bbf-9c47-4716-8c84-1cd093e72fcf,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1617","0","0","0","0",,"0","0"
2020/05/01 02:00:00,"34","0","0","0","0",0,Zimbabwe,0,0,"0","4","5",0,"1524",9c853ab0-af39-4ec6-8c29-1d23fe876b3d,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"25","0","0","0","0",,"0","0"
2020/04/08 02:00:00,"10","0","0","0","1",0,Zimbabwe,0,0,"0","3","0",0,"1525",35542ac8-4529-44c3-88ba-1d2b8f282558,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"7","0","0","0","0",,"0","0"
