PROVINCE,NUMBER_OF_CASES,RECOVERED,DEATHS,ACTIVE_CASES,POPULATION,ObjectId,Region,Country,X,Y,GlobalID,cases_per_100k,deaths_per_100K,CreationDate,Creator,EditDate,Editor
Mashonaland Central,"1439","1019","54","366","1152520","4",Mashonaland Central,ZWE,31.1929277470001,-16.702765939,6e054a2b-8657-447f-a428-4b280cc7492a,124.856835456218,4.68538506923958,2020/10/12 11:40:20,surveyor_jr,2021/01/22 21:59:41,surveyor_jr,,,
Mashonaland East,"2160","1660","72","428","1344955","5",Mashonaland East,ZWE,31.693235175,-17.985081387,ad275413-3776-48df-972a-5a8bf1f21da8,160.600168778881,5.35333895929604,2020/10/12 11:40:20,surveyor_jr,2021/01/22 21:59:41,surveyor_jr,,,
Mashonaland West,"1576","826","87","663","1501656","6",Mashonaland West,ZWE,29.7473862420001,-17.2018289439999,acf3551f-ab04-49c5-b56a-f5262d3d71c3,104.950800982382,5.79360386133708,2020/10/12 11:40:20,surveyor_jr,2021/01/22 21:59:41,surveyor_jr,,,
Manicaland,"2928","1480","134","1314","1752698","3",Manicaland,ZWE,32.3963183560001,-19.06493203,c945ce20-5748-4c20-88a1-2072b5c270e0,167.056731964092,7.64535590272825,2020/10/12 11:40:20,surveyor_jr,2021/01/22 21:59:41,surveyor_jr,,,
Bulawayo,"4496","3865","164","467","1200676","1",Bulawayo,ZWE,28.56,-20.14,9647e09d-b00e-4b75-b91d-e4ebdbbbcdbc,371.957130816307,13.6589721123767,2020/10/12 11:40:20,surveyor_jr,2021/01/22 22:01:48,surveyor_jr,,,
Harare,"10894","6924","341","3629","2123132","2",Harare,ZWE,31.0576808120001,-17.844411452,4fb9e50c-d315-47b1-8428-6f3bbecda9fb,513.109877294488,16.0611775433652,2020/10/12 11:40:20,surveyor_jr,2021/01/22 21:59:41,surveyor_jr,,,
PROVINCE,NUMBER_OF_CASES,RECOVERED,DEATHS,ACTIVE_CASES,POPULATION,ObjectId,Region,Country,X,Y,GlobalID,cases_per_100k,deaths_per_100K,CreationDate,Creator,EditDate,Editor
Matebeleland North,"501","403","3","95","749017","9",Matabeleland North,ZWE,27.395881687,-18.8452182149999,a58ca9eb-8590-46a7-89c6-f0042e8c7786,66.3536341631765,0.400524954707303,2020/10/12 11:40:20,surveyor_jr,2020/12/20 21:07:17,surveyor_jr
Mashonaland Central,"284","251","5","28","1152520","4",Mashonaland Central,ZWE,31.1929277470001,-16.702765939,6e054a2b-8657-447f-a428-4b280cc7492a,24.2945892479089,0.433831950855517,2020/10/12 11:40:20,surveyor_jr,2020/12/20 21:07:17,surveyor_jr
Mashonaland East,"605","557","6","42","1344955","5",Mashonaland East,ZWE,31.693235175,-17.985081387,ad275413-3776-48df-972a-5a8bf1f21da8,44.6111579941336,0.371759649951114,2020/10/12 11:40:20,surveyor_jr,2020/12/20 21:07:17,surveyor_jr
Midlands ,"1008","887","10","111","1614941","7",Midlands,ZWE,29.4623281940001,-18.982455676,540d98b2-0def-430b-b890-0e8f465c17aa,62.3552191689975,0.619217668013878,2020/10/12 11:40:20,surveyor_jr,2020/12/20 21:07:17,surveyor_jr
Masvingo,"445","336","10","99","1485090","8",Masvingo,ZWE,31.240226331,-20.788696274,1e65b084-330c-488e-89d8-596877afa78a,28.4157862486449,0.538687890969571,2020/10/12 11:40:20,surveyor_jr,2020/12/20 21:07:17,surveyor_jr
Matebeleland South,"1277","959","10","308","683893","10",Matabeleland South,ZWE,28.9903880460001,-21.00874349,4002703d-b83f-444f-80fa-dab443480731,183.800682270472,1.31599533845207,2020/10/12 11:40:20,surveyor_jr,2020/12/20 21:07:17,surveyor_jr
Mashonaland West,"667","406","12","249","1501656","6",Mashonaland West,ZWE,29.7473862420001,-17.2018289439999,acf3551f-ab04-49c5-b56a-f5262d3d71c3,43.4187323861124,0.799117773977529,2020/10/12 11:40:20,surveyor_jr,2020/12/20 21:07:17,surveyor_jr
Manicaland,"704","572","34","98","1752698","3",Manicaland,ZWE,32.3963183560001,-19.06493203,c945ce20-5748-4c20-88a1-2072b5c270e0,37.9415050396589,1.54048215950495,2020/10/12 11:40:20,surveyor_jr,2020/12/20 21:07:17,surveyor_jr
Bulawayo,"3102","2499","87","516","1200676","1",Bulawayo,ZWE,28.56,-20.14,9647e09d-b00e-4b75-b91d-e4ebdbbbcdbc,255.356149369189,6.91277247150772,2020/10/12 11:40:20,surveyor_jr,2020/12/20 21:07:17,surveyor_jr
Harare,"3732","3154","143","435","2123132","2",Harare,ZWE,31.0576808120001,-17.844411452,4fb9e50c-d315-47b1-8428-6f3bbecda9fb,169.607918867032,6.17012978938662,2020/10/12 11:40:20,surveyor_jr,2020/12/20 21:07:17,surveyor_jr
PROVINCE,NUMBER_OF_CASES,RECOVERED,DEATHS,ACTIVE_CASES,POPULATION,ObjectId,Region,Country,X,Y,GlobalID,cases_per_100k,deaths_per_100K,CreationDate,Creator,EditDate,Editor,recent_cases,recent_deaths,recent_recoveries
Mat North,"1210","1021","14","175","749017","9",Matabeleland North,ZWE,27.395881687,-18.8452182149999,a58ca9eb-8590-46a7-89c6-f0042e8c7786,160.076473564685,1.86911645530075,2020/10/12 11:40:20,surveyor_jr,2021/02/22 23:55:35,surveyor_jr,,,
Mat South,"2164","2104","30","28","683893","10",Matabeleland South,ZWE,28.9903880460001,-21.00874349,4002703d-b83f-444f-80fa-dab443480731,308.820239423419,3.9479860153562,2020/10/12 11:40:20,surveyor_jr,2021/02/23 00:01:48,surveyor_jr,,,
Midlands ,"2390","2306","64","20","1614941","7",Midlands,ZWE,29.4623281940001,-18.982455676,540d98b2-0def-430b-b890-0e8f465c17aa,146.444978485282,3.83914954168604,2020/10/12 11:40:20,surveyor_jr,2021/02/22 23:55:35,surveyor_jr,,,
Masvingo,"2303","2204","66","33","1485090","8",Masvingo,ZWE,31.240226331,-20.788696274,1e65b084-330c-488e-89d8-596877afa78a,152.246665185275,4.44417510049896,2020/10/12 11:40:20,surveyor_jr,2021/02/22 23:55:35,surveyor_jr,,,
Mash Central,"1662","1549","81","32","1152520","4",Mashonaland Central,ZWE,31.1929277470001,-16.702765939,6e054a2b-8657-447f-a428-4b280cc7492a,141.602748759241,6.59424565300385,2020/10/12 11:40:20,surveyor_jr,2021/02/22 23:55:35,surveyor_jr,,,
Mash East,"2526","2269","114","143","1344955","5",Mashonaland East,ZWE,31.693235175,-17.985081387,ad275413-3776-48df-972a-5a8bf1f21da8,185.136305675655,8.10436036893428,2020/10/12 11:40:20,surveyor_jr,2021/02/22 23:55:35,surveyor_jr,,,
Mash West,"2017","1663","127","227","1501656","6",Mashonaland West,ZWE,29.7473862420001,-17.2018289439999,acf3551f-ab04-49c5-b56a-f5262d3d71c3,130.655756045326,8.39073662676405,2020/10/12 11:40:20,surveyor_jr,2021/02/22 23:55:35,surveyor_jr,,,
Manicaland,"3686","2935","188","563","1752698","3",Manicaland,ZWE,32.3963183560001,-19.06493203,c945ce20-5748-4c20-88a1-2072b5c270e0,207.508652374796,10.4981006425522,2020/10/12 11:40:20,surveyor_jr,2021/02/22 23:55:35,surveyor_jr,,,
Bulawayo,"5239","4899","200","140","1200676","1",Bulawayo,ZWE,28.56,-20.14,9647e09d-b00e-4b75-b91d-e4ebdbbbcdbc,427.509169834327,16.4907102332353,2020/10/12 11:40:20,surveyor_jr,2021/02/22 23:55:35,surveyor_jr,,,
Harare,"12665","11266","557","844","2123132","2",Harare,ZWE,31.0576808120001,-17.844411452,4fb9e50c-d315-47b1-8428-6f3bbecda9fb,583.147915438136,25.3399223411451,2020/10/12 11:40:20,surveyor_jr,2021/02/22 23:55:52,surveyor_jr,,,
PROVINCE,NUMBER_OF_CASES,RECOVERED,DEATHS,ACTIVE_CASES,POPULATION,ObjectId,Region,Country,X,Y,GlobalID,cases_per_100k,deaths_per_100K,CreationDate,Creator,EditDate,Editor,recent_cases,recent_deaths,recent_recoveries
Mat North,"1292","1260","17","15","749017","9",Matabeleland North,ZWE,27.395881687,-18.8452182149999,a58ca9eb-8590-46a7-89c6-f0042e8c7786,171.29117229649,2.13613309177228,2020/10/12 11:40:20,surveyor_jr,2021/04/22 22:35:47,surveyor_jr,,,
Mat South,"2751","2190","33","528","683893","10",Matabeleland South,ZWE,28.9903880460001,-21.00874349,4002703d-b83f-444f-80fa-dab443480731,384.416860532276,4.67909453671846,2020/10/12 11:40:20,surveyor_jr,2021/04/22 22:35:47,surveyor_jr,,,
Masvingo,"2405","2331","67","7","1485090","8",Masvingo,ZWE,31.240226331,-20.788696274,1e65b084-330c-488e-89d8-596877afa78a,161.875711236356,4.44417510049896,2020/10/12 11:40:20,surveyor_jr,2021/04/22 22:35:47,surveyor_jr,,,
Midlands ,"2455","2377","71","7","1614941","7",Midlands,ZWE,29.4623281940001,-18.982455676,540d98b2-0def-430b-b890-0e8f465c17aa,152.017937497407,4.27260190929576,2020/10/12 11:40:20,surveyor_jr,2021/04/22 22:35:47,surveyor_jr,,,
Mash Central,"1722","1621","88","13","1152520","4",Mashonaland Central,ZWE,31.1929277470001,-16.702765939,6e054a2b-8657-447f-a428-4b280cc7492a,149.324957484469,7.37514316454378,2020/10/12 11:40:20,surveyor_jr,2021/04/22 22:35:47,surveyor_jr,,,
Mash East,"2583","2458","118","7","1344955","5",Mashonaland East,ZWE,31.693235175,-17.985081387,ad275413-3776-48df-972a-5a8bf1f21da8,191.827979374775,8.62482387886583,2020/10/12 11:40:20,surveyor_jr,2021/04/22 22:35:47,surveyor_jr,,,
Mash West,"2101","1918","139","44","1501656","6",Mashonaland West,ZWE,29.7473862420001,-17.2018289439999,acf3551f-ab04-49c5-b56a-f5262d3d71c3,139.779017298236,8.79029551375282,2020/10/12 11:40:20,surveyor_jr,2021/04/22 22:35:47,surveyor_jr,,,
Manicaland,"4042","3580","194","268","1752698","3",Manicaland,ZWE,32.3963183560001,-19.06493203,c945ce20-5748-4c20-88a1-2072b5c270e0,225.024505077315,11.0115946957205,2020/10/12 11:40:20,surveyor_jr,2021/04/22 22:35:47,surveyor_jr,,,
Bulawayo,"5610","5263","223","124","1200676","1",Bulawayo,ZWE,28.56,-20.14,9647e09d-b00e-4b75-b91d-e4ebdbbbcdbc,466.070780127195,17.323574386429,2020/10/12 11:40:20,surveyor_jr,2021/04/22 22:35:47,surveyor_jr,,,
Harare,"13057","12075","605","377","2123132","2",Harare,ZWE,31.0576808120001,-17.844411452,4fb9e50c-d315-47b1-8428-6f3bbecda9fb,614.186965294668,27.6007332563402,2020/10/12 11:40:20,surveyor_jr,2021/04/22 22:35:47,surveyor_jr,,,
PROVINCE,NUMBER_OF_CASES,RECOVERED,DEATHS,ACTIVE_CASES,POPULATION,ObjectId,Region,Country,X,Y,GlobalID,cases_per_100k,deaths_per_100K,CreationDate,Creator,EditDate,Editor,recent_cases,recent_deaths,recent_recoveries
Mat North,"1435","1358","19","58","749017","9",Matabeleland North,ZWE,27.395881687,-18.8452182149999,a58ca9eb-8590-46a7-89c6-f0042e8c7786,171.29117229649,2.13613309177228,2020/10/12 11:40:20,surveyor_jr,2021/05/23 01:54:13,surveyor_jr,,,
Mat South,"2848","2772","34","42","683893","10",Matabeleland South,ZWE,28.9903880460001,-21.00874349,4002703d-b83f-444f-80fa-dab443480731,384.416860532276,4.67909453671846,2020/10/12 11:40:20,surveyor_jr,2021/05/23 01:54:13,surveyor_jr,,,
Masvingo,"2417","2345","69","3","1485090","8",Masvingo,ZWE,31.240226331,-20.788696274,1e65b084-330c-488e-89d8-596877afa78a,161.875711236356,4.44417510049896,2020/10/12 11:40:20,surveyor_jr,2021/05/23 01:54:13,surveyor_jr,,,
Midlands ,"2491","2392","74","25","1614941","7",Midlands,ZWE,29.4623281940001,-18.982455676,540d98b2-0def-430b-b890-0e8f465c17aa,152.017937497407,4.27260190929576,2020/10/12 11:40:20,surveyor_jr,2021/05/23 01:54:13,surveyor_jr,,,
Mash Central,"1750","1643","92","15","1152520","4",Mashonaland Central,ZWE,31.1929277470001,-16.702765939,6e054a2b-8657-447f-a428-4b280cc7492a,149.324957484469,7.37514316454378,2020/10/12 11:40:20,surveyor_jr,2021/05/23 01:54:13,surveyor_jr,,,
Mash East,"2590","2466","121","3","1344955","5",Mashonaland East,ZWE,31.693235175,-17.985081387,ad275413-3776-48df-972a-5a8bf1f21da8,191.827979374775,8.62482387886583,2020/10/12 11:40:20,surveyor_jr,2021/05/23 01:54:13,surveyor_jr,,,
Mash West,"2122","1957","142","23","1501656","6",Mashonaland West,ZWE,29.7473862420001,-17.2018289439999,acf3551f-ab04-49c5-b56a-f5262d3d71c3,139.779017298236,8.79029551375282,2020/10/12 11:40:20,surveyor_jr,2021/05/23 01:54:13,surveyor_jr,,,
Manicaland,"4080","3864","195","21","1752698","3",Manicaland,ZWE,32.3963183560001,-19.06493203,c945ce20-5748-4c20-88a1-2072b5c270e0,225.024505077315,11.0115946957205,2020/10/12 11:40:20,surveyor_jr,2021/05/23 01:54:13,surveyor_jr,,,
Bulawayo,"5765","5463","228","74","1200676","1",Bulawayo,ZWE,28.56,-20.14,9647e09d-b00e-4b75-b91d-e4ebdbbbcdbc,466.070780127195,17.323574386429,2020/10/12 11:40:20,surveyor_jr,2021/05/23 01:54:13,surveyor_jr,,,
Harare,"13183","12185","612","386","2123132","2",Harare,ZWE,31.0576808120001,-17.844411452,4fb9e50c-d315-47b1-8428-6f3bbecda9fb,614.186965294668,27.6007332563402,2020/10/12 11:40:20,surveyor_jr,2021/05/23 01:54:13,surveyor_jr,,,
PROVINCE,NUMBER_OF_CASES,RECOVERED,DEATHS,ACTIVE_CASES,POPULATION,ObjectId,Region,Country,X,Y,GlobalID,cases_per_100k,deaths_per_100K,CreationDate,Creator,EditDate,Editor,recent_cases,recent_deaths,recent_recoveries
Mat North,"1566","1442","20","104","749017","9",Matabeleland North,ZWE,27.395881687,-18.8452182149999,a58ca9eb-8590-46a7-89c6-f0042e8c7786,171.29117229649,2.13613309177228,2020/10/12 11:40:20,surveyor_jr,2021/06/22 22:18:42,surveyor_jr,,,
Mat South,"3005","2772","34","199","683893","10",Matabeleland South,ZWE,28.9903880460001,-21.00874349,4002703d-b83f-444f-80fa-dab443480731,384.416860532276,4.67909453671846,2020/10/12 11:40:20,surveyor_jr,2021/06/22 22:18:42,surveyor_jr,,,
Masvingo,"3042","2526","72","444","1485090","8",Masvingo,ZWE,31.240226331,-20.788696274,1e65b084-330c-488e-89d8-596877afa78a,161.875711236356,4.44417510049896,2020/10/12 11:40:20,surveyor_jr,2021/06/22 22:18:42,surveyor_jr,,,
Midlands ,"2846","2482","89","277","1614941","7",Midlands,ZWE,29.4623281940001,-18.982455676,540d98b2-0def-430b-b890-0e8f465c17aa,152.017937497407,4.27260190929576,2020/10/12 11:40:20,surveyor_jr,2021/06/22 22:20:42,surveyor_jr,,,
Mash Central,"1857","1666","94","97","1152520","4",Mashonaland Central,ZWE,31.1929277470001,-16.702765939,6e054a2b-8657-447f-a428-4b280cc7492a,149.324957484469,7.37514316454378,2020/10/12 11:40:20,surveyor_jr,2021/06/22 22:18:42,surveyor_jr,,,
Mash East,"2732","2477","124","131","1344955","5",Mashonaland East,ZWE,31.693235175,-17.985081387,ad275413-3776-48df-972a-5a8bf1f21da8,191.827979374775,8.62482387886583,2020/10/12 11:40:20,surveyor_jr,2021/06/22 22:18:42,surveyor_jr,,,
Mash West,"3470","1979","161","1330","1501656","6",Mashonaland West,ZWE,29.7473862420001,-17.2018289439999,acf3551f-ab04-49c5-b56a-f5262d3d71c3,139.779017298236,8.79029551375282,2020/10/12 11:40:20,surveyor_jr,2021/06/22 22:18:42,surveyor_jr,,,
Manicaland,"4286","3885","206","195","1752698","3",Manicaland,ZWE,32.3963183560001,-19.06493203,c945ce20-5748-4c20-88a1-2072b5c270e0,225.024505077315,11.0115946957205,2020/10/12 11:40:20,surveyor_jr,2021/06/22 22:18:42,surveyor_jr,,,
Bulawayo,"6237","5704","262","271","1200676","1",Bulawayo,ZWE,28.56,-20.14,9647e09d-b00e-4b75-b91d-e4ebdbbbcdbc,466.070780127195,17.323574386429,2020/10/12 11:40:20,surveyor_jr,2021/06/22 22:18:42,surveyor_jr,,,
Harare,"13673","12355","629","689","2123132","2",Harare,ZWE,31.0576808120001,-17.844411452,4fb9e50c-d315-47b1-8428-6f3bbecda9fb,614.186965294668,27.6007332563402,2020/10/12 11:40:20,surveyor_jr,2021/06/22 22:18:42,surveyor_jr,,,
PROVINCE,NUMBER_OF_CASES,RECOVERED,DEATHS,ACTIVE_CASES,POPULATION,ObjectId,Region,Country,X,Y,GlobalID,cases_per_100k,deaths_per_100K
Midlands ,502,434,6,62,1614941,7,Midlands,ZWE,29.4623281940001,-18.982455676,540d98b2-0def-430b-b890-0e8f465c17aa,31.0847269342967,0.371530600808327
Manicaland,354,270,16,68,1752698,3,Manicaland,ZWE,32.3963183560001,-19.06493203,c945ce20-5748-4c20-88a1-2072b5c270e0,20.1974327579537,0.912878316743672
Mashonaland Central,100,73,3,24,1152520,4,Mashonaland Central,ZWE,31.1929277470001,-16.702765939,6e054a2b-8657-447f-a428-4b280cc7492a,8.67663901711033,0.26029917051331
Masvingo,157,141,2,14,1485090,8,Masvingo,ZWE,31.240226331,-20.788696274,1e65b084-330c-488e-89d8-596877afa78a,10.5717498602778,0.134671972742393
Mashonaland East,315,253,2,60,1344955,5,Mashonaland East,ZWE,31.693235175,-17.985081387,ad275413-3776-48df-972a-5a8bf1f21da8,23.4208579469202,0.148703859980445
Harare,2382,1778,83,521,2123132,2,Harare,ZWE,31.0576808120001,-17.844411452,4fb9e50c-d315-47b1-8428-6f3bbecda9fb,112.192741666557,3.90931887419152
Matebeleland South,576,436,2,138,683893,10,Matabeleland South,ZWE,28.9903880460001,-21.00874349,4002703d-b83f-444f-80fa-dab443480731,84.2237016609323,0.292443408544904
Bulawayo,1227,1082,29,116,1200676,1,Bulawayo,ZWE,28.5570798700001,-20.135268971,9647e09d-b00e-4b75-b91d-e4ebdbbbcdbc,102.192431596867,2.41530604426173
Matebeleland North,105,79,3,23,749017,9,Matabeleland North,ZWE,27.395881687,-18.8452182149999,a58ca9eb-8590-46a7-89c6-f0042e8c7786,14.0183734147556,0.400524954707303
Mashonaland West,175,83,7,85,1501656,6,Mashonaland West,ZWE,29.7473862420001,-17.2018289439999,acf3551f-ab04-49c5-b56a-f5262d3d71c3,11.6538008705056,0.466152034820225
PROVINCE,NUMBER_OF_CASES,RECOVERED,DEATHS,ACTIVE_CASES,POPULATION,ObjectId,Region,Country,X,Y,GlobalID,cases_per_100k,deaths_per_100K
Midlands ,"591","555","9","27","1614941","7",Midlands,ZWE,29.4623281940001,-18.982455676,540d98b2-0def-430b-b890-0e8f465c17aa,36.5957641796202,0.55729590121249
Manicaland,"466","422","21","23","1752698","3",Manicaland,ZWE,32.3963183560001,-19.06493203,c945ce20-5748-4c20-88a1-2072b5c270e0,26.5875809751594,1.19815279072607
Mashonaland Central,"185","180","4","1","1152520","4",Mashonaland Central,ZWE,31.1929277470001,-16.702765939,6e054a2b-8657-447f-a428-4b280cc7492a,16.0517821816541,0.347065560684413
Masvingo,"230","227","2","1","1485090","8",Masvingo,ZWE,31.240226331,-20.788696274,1e65b084-330c-488e-89d8-596877afa78a,15.4872768653752,0.134671972742393
Mashonaland East,"382","370","4","8","1344955","5",Mashonaland East,ZWE,31.693235175,-17.985081387,ad275413-3776-48df-972a-5a8bf1f21da8,28.4024372562651,0.297407719960891
Harare,"3241","2006","121","1114","2123132","2",Harare,ZWE,31.0576808120001,-17.844411452,4fb9e50c-d315-47b1-8428-6f3bbecda9fb,152.651837003069,5.69912751538764
Matebeleland South,"758","574","7","177","683893","10",Matabeleland South,ZWE,28.9903880460001,-21.00874349,4002703d-b83f-444f-80fa-dab443480731,110.836051838519,1.02355192990716
Bulawayo,"1405","1266","43","96","1200676","1",Bulawayo,ZWE,28.5570798700001,-20.135268971,9647e09d-b00e-4b75-b91d-e4ebdbbbcdbc,117.017413523715,3.58131585873291
Matebeleland North,"130","119","3","8","749017","9",Matabeleland North,ZWE,27.395881687,-18.8452182149999,a58ca9eb-8590-46a7-89c6-f0042e8c7786,17.3560813706498,0.400524954707303
Mashonaland West,"323","247","12","64","1501656","6",Mashonaland West,ZWE,29.7473862420001,-17.2018289439999,acf3551f-ab04-49c5-b56a-f5262d3d71c3,21.5095867495618,0.799117773977529
PROVINCE	NUMBER_OF_CASES	RECOVERED	DEATHS	ACTIVE_CASES	POPULATION	ObjectId	Region	Country	X	Y	GlobalID	cases_per_100k	deaths_per_100K	CreationDate	Creator	EditDate	Editor	recent_cases	recent_deaths	recent_recoveries
Matebeleland North	"1105"	"563"	"12"	"530"	"749017"	"9"	Matabeleland North	ZWE	27.395881687	-18.8452182149999	a58ca9eb-8590-46a7-89c6-f0042e8c7786	146.191608468166	1.60209981882921	2020/10/12 11:40:20	surveyor_jr	2021/01/23 21:52:28	surveyor_jr			
Matebeleland South	"2030"	"1869"	"14"	"147"	"683893"	"10"	Matabeleland South	ZWE	28.9903880460001	-21.00874349	4002703d-b83f-444f-80fa-dab443480731	294.490512404718	2.04710385981433	2020/10/12 11:40:20	surveyor_jr	2021/01/23 21:52:28	surveyor_jr			
Midlands 	"2063"	"1438"	"35"	"590"	"1614941"	"7"	Midlands	ZWE	29.4623281940001	-18.982455676	540d98b2-0def-430b-b890-0e8f465c17aa	125.948873674023	2.10534007124718	2020/10/12 11:40:20	surveyor_jr	2021/01/23 21:52:28	surveyor_jr			
Mashonaland Central	"1449"	"1056"	"55"	"338"	"1152520"	"4"	Mashonaland Central	ZWE	31.1929277470001	-16.702765939	6e054a2b-8657-447f-a428-4b280cc7492a	124.856835456218	4.68538506923958	2020/10/12 11:40:20	surveyor_jr	2021/01/23 21:52:28	surveyor_jr			
Masvingo	"1956"	"1525"	"55"	"376"	"1485090"	"8"	Masvingo	ZWE	31.240226331	-20.788696274	1e65b084-330c-488e-89d8-596877afa78a	127.063006282448	3.36679931855982	2020/10/12 11:40:20	surveyor_jr	2021/01/23 21:52:28	surveyor_jr			
Mashonaland East	"2184"	"1660"	"73"	"451"	"1344955"	"5"	Mashonaland East	ZWE	31.693235175	-17.985081387	ad275413-3776-48df-972a-5a8bf1f21da8	160.600168778881	5.35333895929604	2020/10/12 11:40:20	surveyor_jr	2021/01/23 21:52:28	surveyor_jr			
Mashonaland West	"1585"	"885"	"89"	"611"	"1501656"	"6"	Mashonaland West	ZWE	29.7473862420001	-17.2018289439999	acf3551f-ab04-49c5-b56a-f5262d3d71c3	104.950800982382	5.79360386133708	2020/10/12 11:40:20	surveyor_jr	2021/01/23 21:52:28	surveyor_jr			
Manicaland	"3059"	"1532"	"135"	"1392"	"1752698"	"3"	Manicaland	ZWE	32.3963183560001	-19.06493203	c945ce20-5748-4c20-88a1-2072b5c270e0	167.056731964092	7.64535590272825	2020/10/12 11:40:20	surveyor_jr	2021/01/23 21:52:28	surveyor_jr			
Bulawayo	"4555"	"3925"	"165"	"465"	"1200676"	"1"	Bulawayo	ZWE	28.56	-20.14	9647e09d-b00e-4b75-b91d-e4ebdbbbcdbc	371.957130816307	13.6589721123767	2020/10/12 11:40:20	surveyor_jr	2021/01/23 21:52:28	surveyor_jr			
Harare	"11021"	"6924"	"341"	"3756"	"2123132"	"2"	Harare	ZWE	31.0576808120001	-17.844411452	4fb9e50c-d315-47b1-8428-6f3bbecda9fb	513.109877294488	16.0611775433652	2020/10/12 11:40:20	surveyor_jr	2021/01/23 21:52:28	surveyor_jr			
PROVINCE,NUMBER_OF_CASES,RECOVERED,DEATHS,ACTIVE_CASES,POPULATION,ObjectId,Region,Country,X,Y,GlobalID,cases_per_100k,deaths_per_100K,CreationDate,Creator,EditDate,Editor
Bulawayo,"1609","1442","51","116","1200676","1",Bulawayo,ZWE,28.56,-20.14,9647e09d-b00e-4b75-b91d-e4ebdbbbcdbc,134.007842248866,4.24760718128787,2020/10/12,surveyor_jr,2020/10/23,surveyor_jr
Harare,"3304","3143","121","40","2123132","2",Harare,ZWE,31.0576808120001,-17.844411452,4fb9e50c-d315-47b1-8428-6f3bbecda9fb,155.619151329263,5.69912751538764,2020/10/12,surveyor_jr,2020/10/23,surveyor_jr
Manicaland,"518","460","22","36","1752698","3",Manicaland,ZWE,32.3963183560001,-19.06493203,c945ce20-5748-4c20-88a1-2072b5c270e0,29.5544355045764,1.25520768552255,2020/10/12,surveyor_jr,2020/10/23,surveyor_jr
Mashonaland Central,"208","202","4","2","1152520","4",Mashonaland Central,ZWE,31.1929277470001,-16.702765939,6e054a2b-8657-447f-a428-4b280cc7492a,18.0474091555895,0.347065560684413,2020/10/12,surveyor_jr,2020/10/23,surveyor_jr
Mashonaland East,"413","406","4","3","1344955","5",Mashonaland East,ZWE,31.693235175,-17.985081387,ad275413-3776-48df-972a-5a8bf1f21da8,30.707347085962,0.297407719960891,2020/10/12,surveyor_jr,2020/10/23,surveyor_jr
Mashonaland West,"351","317","12","22","1501656","6",Mashonaland West,ZWE,29.7473862420001,-17.2018289439999,acf3551f-ab04-49c5-b56a-f5262d3d71c3,23.3741948888427,0.799117773977529,2020/10/12,surveyor_jr,2020/10/23,surveyor_jr
Midlands ,"669","643","9","17","1614941","7",Midlands,ZWE,29.4623281940001,-18.982455676,540d98b2-0def-430b-b890-0e8f465c17aa,41.4256619901284,0.55729590121249,2020/10/12,surveyor_jr,2020/10/23,surveyor_jr
Masvingo,"239","234","2","3","1485090","8",Masvingo,ZWE,31.240226331,-20.788696274,1e65b084-330c-488e-89d8-596877afa78a,16.0933007427159,0.134671972742393,2020/10/12,surveyor_jr,2020/10/23,surveyor_jr
Matebeleland North,"142","138","3","1","749017","9",Matabeleland North,ZWE,27.395881687,-18.8452182149999,a58ca9eb-8590-46a7-89c6-f0042e8c7786,18.958181189479,0.400524954707303,2020/10/12,surveyor_jr,2020/10/23,surveyor_jr
Matebeleland South,"804","786","8","10","683893","10",Matabeleland South,ZWE,28.9903880460001,-21.00874349,4002703d-b83f-444f-80fa-dab443480731,117.562250235051,1.16977363417962,2020/10/12,surveyor_jr,2020/10/23,surveyor_jr
PROVINCE,NUMBER_OF_CASES,RECOVERED,DEATHS,ACTIVE_CASES,POPULATION,ObjectId,Region,Country,X,Y,GlobalID,cases_per_100k,deaths_per_100K,CreationDate,Creator,EditDate,Editor
Bulawayo,"2016","1722","78","216","1200676","1",Bulawayo,ZWE,28.56,-20.14,9647e09d-b00e-4b75-b91d-e4ebdbbbcdbc,167.90541328385,6.49634039491087,2020/10/12 11:40:20,surveyor_jr,2020/11/23 21:37:21,surveyor_jr
Harare,"3348","3143","121","84","2123132","2",Harare,ZWE,31.0576808120001,-17.844411452,4fb9e50c-d315-47b1-8428-6f3bbecda9fb,157.691561334858,5.69912751538764,2020/10/12 11:40:20,surveyor_jr,2020/11/23 21:37:21,surveyor_jr
Manicaland,"555","512","24","19","1752698","3",Manicaland,ZWE,32.3963183560001,-19.06493203,c945ce20-5748-4c20-88a1-2072b5c270e0,31.6654666120461,1.36931747511551,2020/10/12 11:40:20,surveyor_jr,2020/11/23 21:37:21,surveyor_jr
Mashonaland Central,"233","217","5","11","1152520","4",Mashonaland Central,ZWE,31.1929277470001,-16.702765939,6e054a2b-8657-447f-a428-4b280cc7492a,20.2165689098671,0.433831950855517,2020/10/12 11:40:20,surveyor_jr,2020/11/23 21:37:21,surveyor_jr
Mashonaland East,"441","423","5","13","1344955","5",Mashonaland East,ZWE,31.693235175,-17.985081387,ad275413-3776-48df-972a-5a8bf1f21da8,32.7892011256882,0.371759649951114,2020/10/12 11:40:20,surveyor_jr,2020/11/23 21:37:21,surveyor_jr
